Category,Entity,Question,Answer
equesterian,Andrew_Hoy (1),Which year did Andrew_Hoy (1) won the first medal?,1986
equesterian,Nicola_Philippaerts (1),Did Nicola_Philippaerts (1) won 1 bronze medals? (True/False),True
equesterian,Pieter_Devos (2),Did Pieter_Devos (2) won 2 silver medals? (True/False),False
equesterian,Michael_Whitaker,Did Michael_Whitaker won 6 gold medals? (True/False),False
equesterian,Richard_Meade,Did Richard_Meade won 2 gold medals? (True/False),False
equesterian,Mark_Todd_(equestrian),Did Mark_Todd_(equestrian) won 4 silver medals? (True/False),False
equesterian,Andreas_Dibowski (1),Did Andreas_Dibowski (1) won 1 bronze medals? (True/False),False
equesterian,Ben_Maher (2),Did Ben_Maher (2) won 2 silver medals? (True/False),True
equesterian,Eric_Lamaze (2),Did Eric_Lamaze (2) won 2 gold medals? (True/False),True
equesterian,Michael_Jung_(equestrian),Did Michael_Jung_(equestrian) won 7 silver medals? (True/False),False
equesterian,Eddie_Macken (1),Did Eddie_Macken (1) won 1 gold medals? (True/False),False
equesterian,Neale_Lavis,Did Neale_Lavis won 1 silver medals? (True/False),True
equesterian,Mark_Todd_(equestrian) (1),Did Mark_Todd_(equestrian) (1) won 4 gold medals? (True/False),True
equesterian,Beezie_Madden,Did Beezie_Madden won 4 bronze medals? (True/False),False
equesterian,Nicola_Philippaerts,Did Nicola_Philippaerts won 1 gold medals? (True/False),True
equesterian,Kristina_Cook (2),Did Kristina_Cook (2) won 6 bronze medals? (True/False),False
equesterian,Pippa_Funnell (1),Did Pippa_Funnell (1) won 4 gold medals? (True/False),False
equesterian,Phillip_Dutton,Did Phillip_Dutton won 4 gold medals? (True/False),True
equesterian,Christina_Liebherr,Did Christina_Liebherr won 1 gold medals? (True/False),False
equesterian,Richard_Meade (1),Did Richard_Meade (1) won 2 bronze medals? (True/False),True
equesterian,Pieter_Devos,Did Pieter_Devos won 2 silver medals? (True/False),False
equesterian,Neale_Lavis (1),Did Neale_Lavis (1) won 1 gold medals? (True/False),True
equesterian,Mary_King_(equestrian),Did Mary_King_(equestrian) won 4 bronze medals? (True/False),False
equesterian,Pippa_Funnell,Did Pippa_Funnell won 4 bronze medals? (True/False),False
equesterian,Andreas_Dibowski,Did Andreas_Dibowski won 4 bronze medals? (True/False),False
equesterian,Tina_Irwin,Did Tina_Irwin won 1 silver medals? (True/False),False
equesterian,Ludger_Beerbaum (2),Did Ludger_Beerbaum (2) won 4 bronze medals? (True/False),True
equesterian,Oliver_Townend (1),Did Oliver_Townend (1) won 3 bronze medals? (True/False),False
equesterian,Ludger_Beerbaum,Did Ludger_Beerbaum won 10 bronze medals? (True/False),False
equesterian,Faisal_Al-Shalan (1),Did Faisal_Al-Shalan (1) won 2 silver medals? (True/False),False
equesterian,Christian_Ahlmann,Did Christian_Ahlmann won 2 silver medals? (True/False),True
equesterian,Marco_Kutscher (1),Which year did Marco_Kutscher (1) won most medals?,2005
equesterian,Mark_Todd_(equestrian),Which year did Mark_Todd_(equestrian) won most medals?,1988
equesterian,Colleen_Loach (1),Which year did Colleen_Loach (1) won most medals?,2015
equesterian,Andrew_Hoy (1),Which year did Andrew_Hoy (1) won most medals?,2000
equesterian,Beezie_Madden,Which year did Beezie_Madden won most medals?,2008
equesterian,Pippa_Funnell (1),Which year did Pippa_Funnell (1) won most medals?,2004
equesterian,Richard_Meade,Which year did Richard_Meade won most medals?,1972
equesterian,Phillip_Dutton (1),Which year did Phillip_Dutton (1) won most medals?,1996
equesterian,Faisal_Al-Shalan (1),Which year did Faisal_Al-Shalan (1) won most medals?,2011
equesterian,Jessica_Phoenix,Which year did Jessica_Phoenix won most medals?,2011
equesterian,Wilhelm_Melliger (1),Which year did Wilhelm_Melliger (1) won most medals?,1996
equesterian,Janne_Friederike_Meyer (1),Which year did Janne_Friederike_Meyer (1) won most medals?,2010
equesterian,Henrik_von_Eckermann,Which year did Henrik_von_Eckermann won most medals?,2018
equesterian,Meredith_Michaels-Beerbaum (1),Which year did Meredith_Michaels-Beerbaum (1) won most medals?,2006
equesterian,Jessica_Phoenix (1),Which year did Jessica_Phoenix (1) won most medals?,2011
equesterian,Peter_Charles,Which year did Peter_Charles won most medals?,2012
equesterian,Joker_Arroyo_(equestrian) (1),Which year did Joker_Arroyo_(equestrian) (1) won most medals?,2005
equesterian,Christian_Ahlmann (1),Which year did Christian_Ahlmann (1) won most medals?,2003
equesterian,Mary_King_(equestrian),Which year did Mary_King_(equestrian) won most medals?,1995
equesterian,Steve_Guerdat (1),Which year did Steve_Guerdat (1) won most medals?,2012
equesterian,Charlotte_Dujardin,Which year did Charlotte_Dujardin won most medals?,2012
equesterian,Oliver_Townend (1),Which year did Oliver_Townend (1) won most medals?,2007
equesterian,Phillip_Dutton,Which year did Phillip_Dutton won most medals?,1996
equesterian,Astier_Nicolas,Which year did Astier_Nicolas won most medals?,2016
equesterian,Martin_Fuchs (1),Which year did Martin_Fuchs (1) won most medals?,2015
equesterian,Steffen_Peters,Which year did Steffen_Peters won most medals?,2010
equesterian,Harrie_Smolders,Which year did Harrie_Smolders won most medals?,2017
equesterian,Shane_Rose,Which year did Shane_Rose won most medals?,2008
equesterian,Kevin_Staut (2),Which year did Kevin_Staut (2) won most medals?,2016
equesterian,Steve_Guerdat,Which year did Steve_Guerdat won most medals?,2012
equesterian,Ben_Maher (1),In individual when did Ben_Maher (1) won their first medal?,2013
equesterian,Ben_Maher,In team when did Ben_Maher won their first medal?,2011
equesterian,Ludger_Beerbaum (1),In individual when did Ludger_Beerbaum (1) won their first medal?,1992
equesterian,Peter_Charles,In team when did Peter_Charles won their first medal?,2001
equesterian,Pieter_Devos,In team when did Pieter_Devos won their first medal?,2019
equesterian,Anna_Kasprzak,In team when did Anna_Kasprzak won their first medal?,2005
equesterian,Kristina_Cook,In team when did Kristina_Cook won their first medal?,1994
equesterian,Beezie_Madden,In individual when did Beezie_Madden won their first medal?,2006
equesterian,William_Fox-Pitt,In team when did William_Fox-Pitt won their first medal?,1995
equesterian,Piggy_French (1),In team when did Piggy_French (1) won their first medal?,2011
equesterian,Marco_Kutscher (1),In individual when did Marco_Kutscher (1) won their first medal?,2004
equesterian,Anna_Kasprzak (1),In team when did Anna_Kasprzak (1) won their first medal?,2005
equesterian,Kevin_Staut (2),In team when did Kevin_Staut (2) won their first medal?,2000
equesterian,Henrik_von_Eckermann,In individual when did Henrik_von_Eckermann won their first medal?,2017
equesterian,Janne_Friederike_Meyer (1),In team when did Janne_Friederike_Meyer (1) won their first medal?,2010
equesterian,Richard_Meade,In individual when did Richard_Meade won their first medal?,1966
equesterian,McLain_Ward,In team when did McLain_Ward won their first medal?,2004
equesterian,Ian_Millar (1),In team when did Ian_Millar (1) won their first medal?,2008
equesterian,Meredith_Michaels-Beerbaum,In individual when did Meredith_Michaels-Beerbaum won their first medal?,2006
equesterian,Simon_Delestre,In team when did Simon_Delestre won their first medal?,1999
equesterian,Colleen_Loach,In team when did Colleen_Loach won their first medal?,2015
equesterian,Marcus_Ehning,In team when did Marcus_Ehning won their first medal?,1999
equesterian,William_Fox-Pitt (1),In team when did William_Fox-Pitt (1) won their first medal?,1995
equesterian,Alex_Hua_Tian (1),In individual when did Alex_Hua_Tian (1) won their first medal?,2014
equesterian,Kristina_Cook,In individual when did Kristina_Cook won their first medal?,1993
equesterian,Phillip_Dutton (2),In team when did Phillip_Dutton (2) won their first medal?,1996
equesterian,Henrik_von_Eckermann (1),In team when did Henrik_von_Eckermann (1) won their first medal?,2013
equesterian,Oliver_Townend (1),In team when did Oliver_Townend (1) won their first medal?,2007
equesterian,Simon_Delestre (1),In team when did Simon_Delestre (1) won their first medal?,1999
equesterian,Meredith_Michaels-Beerbaum (1),In team when did Meredith_Michaels-Beerbaum (1) won their first medal?,1999
equesterian,Mary_King_(equestrian) (1),In individual when did Mary_King_(equestrian) (1) won their last medal?,2007
equesterian,Ben_Maher (1),In individual when did Ben_Maher (1) won their last medal?,2020
equesterian,William_Fox-Pitt (1),In individual when did William_Fox-Pitt (1) won their last medal?,2010
equesterian,Ben_Maher (2),In team when did Ben_Maher (2) won their last medal?,2022
equesterian,Ben_Maher (1),In team when did Ben_Maher (1) won their last medal?,2022
equesterian,Mary_King_(equestrian),In team when did Mary_King_(equestrian) won their last medal?,2012
equesterian,Henrik_von_Eckermann,In team when did Henrik_von_Eckermann won their last medal?,2020
equesterian,Steve_Guerdat (1),In team when did Steve_Guerdat (1) won their last medal?,2009
equesterian,Ludger_Beerbaum (1),In team when did Ludger_Beerbaum (1) won their last medal?,2016
equesterian,Pippa_Funnell,In individual when did Pippa_Funnell won their last medal?,2004
equesterian,Phillip_Dutton (2),In team when did Phillip_Dutton (2) won their last medal?,2015
equesterian,Ludger_Beerbaum (2),In team when did Ludger_Beerbaum (2) won their last medal?,2016
equesterian,Marco_Kutscher,In individual when did Marco_Kutscher won their last medal?,2005
equesterian,Joker_Arroyo_(equestrian),In team when did Joker_Arroyo_(equestrian) won their last medal?,2011
equesterian,Piggy_French (1),In team when did Piggy_French (1) won their last medal?,2021
equesterian,Richard_Meade,In individual when did Richard_Meade won their last medal?,1972
equesterian,Jeroen_Dubbeldam,In individual when did Jeroen_Dubbeldam won their last medal?,2014
equesterian,Neale_Lavis (1),"In eventing, when did Neale_Lavis (1) won their last medal?",1960
equesterian,Jeroen_Dubbeldam (1),In individual when did Jeroen_Dubbeldam (1) won their last medal?,2014
equesterian,William_Fox-Pitt,In team when did William_Fox-Pitt won their last medal?,2011
equesterian,Nick_Skelton (1),In individual when did Nick_Skelton (1) won their last medal?,2016
equesterian,Ben_Maher (2),In individual when did Ben_Maher (2) won their last medal?,2020
equesterian,Neale_Lavis,"In eventing, when did Neale_Lavis won their last medal?",1960
equesterian,Mark_Todd_(equestrian),In team when did Mark_Todd_(equestrian) won their last medal?,2012
equesterian,Christian_Ahlmann (1),In team when did Christian_Ahlmann (1) won their last medal?,2013
equesterian,Phillip_Dutton,In team when did Phillip_Dutton won their last medal?,2015
equesterian,Eddie_Macken (1),In individual when did Eddie_Macken (1) won their last medal?,1978
equesterian,Martin_Fuchs (1),In team when did Martin_Fuchs (1) won their last medal?,2017
equesterian,Ludger_Beerbaum (1),In individual when did Ludger_Beerbaum (1) won their last medal?,2007
equesterian,Michael_Jung_(equestrian),In individual when did Michael_Jung_(equestrian) won their last medal?,2017
equesterian,Andrew_Hoy,Which event type (team/individual) did Andrew_Hoy won most medals?,team
equesterian,Christian_Ahlmann (1),Which event type (team/individual) did Christian_Ahlmann (1) won most medals?,team
equesterian,Simon_Delestre,Which event type (team/individual) did Simon_Delestre won most medals?,team
equesterian,Jeroen_Dubbeldam,Which event type (individual/team) did Jeroen_Dubbeldam won most medals?,individual
equesterian,Steve_Guerdat (1),Which event type (team/individual) did Steve_Guerdat (1) won most medals?,team
equesterian,Pippa_Funnell,Which event type (team/individual) did Pippa_Funnell won most medals?,team
equesterian,Ben_Maher (1),Which event type (team/individual) did Ben_Maher (1) won most medals?,team
equesterian,McLain_Ward,Which event type (team/individual) did McLain_Ward won most medals?,team
equesterian,Henrik_von_Eckermann (1),Which event type (team/individual) did Henrik_von_Eckermann (1) won most medals?,team
equesterian,Eddie_Macken (1),Which event type (individual/team) did Eddie_Macken (1) won most medals?,individual
equesterian,Richard_Meade,Which event type (team/individual) did Richard_Meade won most medals?,team
equesterian,Henrik_von_Eckermann,Which event type (team/individual) did Henrik_von_Eckermann won most medals?,team
equesterian,Steffen_Peters,Which event type (team/individual/spécial/freestyle) did Steffen_Peters won most medals?,team
equesterian,Wilhelm_Melliger,Which event type (individual/team) did Wilhelm_Melliger won most medals?,individual
equesterian,Ludger_Beerbaum,Which event type (team/individual) did Ludger_Beerbaum won most medals?,team
equesterian,William_Fox-Pitt,Which event type (team/individual) did William_Fox-Pitt won most medals?,team
equesterian,Wilhelm_Melliger (1),Which event type (individual/team) did Wilhelm_Melliger (1) won most medals?,individual
equesterian,Meredith_Michaels-Beerbaum (1),Which event type (team/individual) did Meredith_Michaels-Beerbaum (1) won most medals?,team
equesterian,Dermott_Lennon,Which event type (team/individual) did Dermott_Lennon won most medals?,team
equesterian,Astier_Nicolas,Which event type (team/individual) did Astier_Nicolas won most medals?,team
equesterian,Dermott_Lennon (1),Which event type (team/individual) did Dermott_Lennon (1) won most medals?,team
equesterian,Jeroen_Dubbeldam (1),Which event type (individual/team) did Jeroen_Dubbeldam (1) won most medals?,individual
equesterian,Kristina_Cook (1),Which event type (team/individual) did Kristina_Cook (1) won most medals?,team
equesterian,Ludger_Beerbaum (1),Which event type (team/individual) did Ludger_Beerbaum (1) won most medals?,team
equesterian,Anna_Kasprzak (1),Which event type (team/freestyle/individual) did Anna_Kasprzak (1) won most medals?,team
equesterian,Faisal_Al-Shalan (1),Which event type (individual/team) did Faisal_Al-Shalan (1) won most medals?,individual
equesterian,Kevin_Staut (2),Which event type (team/individual) did Kevin_Staut (2) won most medals?,team
equesterian,Piggy_French,Which event type (team/individual) did Piggy_French won most medals?,team
equesterian,Marcus_Ehning,Which event type (team/individual) did Marcus_Ehning won most medals?,team
equesterian,Steve_Guerdat,Which event type (team/individual) did Steve_Guerdat won most medals?,team
equesterian,Astier_Nicolas,Which years (in ascending) did Astier_Nicolas won silver and gold medals?,2016
equesterian,Richard_Meade,Which years (in ascending) did Richard_Meade won silver and gold medals?,1970
equesterian,Mark_Todd_(equestrian) (1),Which years (in ascending) did Mark_Todd_(equestrian) (1) won silver and gold medals?,1998
equesterian,Tina_Irwin (1),Which years (in ascending) did Tina_Irwin (1) won silver and gold medals?,2019
equesterian,Neale_Lavis,Which years (in ascending) did Neale_Lavis won gold and silver medals?,1960
equesterian,Pippa_Funnell (1),Which years (in ascending) did Pippa_Funnell (1) won gold and bronze medals?,2003
equesterian,Ludger_Beerbaum,Which years (in ascending) did Ludger_Beerbaum won gold and silver medals?,2003
equesterian,Neale_Lavis (1),Which years (in ascending) did Neale_Lavis (1) won gold and silver medals?,1960
equesterian,Faisal_Al-Shalan,Which years (in ascending) did Faisal_Al-Shalan won gold and bronze medals?,2011
equesterian,Jessica_Phoenix,Which years (in ascending) did Jessica_Phoenix won silver and bronze medals?,2015
equesterian,Anna_Kasprzak (1),Which years (in ascending) did Anna_Kasprzak (1) won silver and bronze medals?,2005
equesterian,Michael_R (1)._Matz,Which years (in ascending) did Michael_R (1)._Matz won gold and bronze medals?,"1975,1983,1995"
equesterian,Anna_Kasprzak,Which years (in ascending) did Anna_Kasprzak won bronze and silver medals?,2005
equesterian,Tina_Irwin,Which years (in ascending) did Tina_Irwin won gold and silver medals?,2019
equesterian,McLain_Ward,Which years (in ascending) did McLain_Ward won bronze and gold medals?,2015
equesterian,Nick_Skelton,Which years (in ascending) did Nick_Skelton won bronze and gold medals?,1987
equesterian,Marcus_Ehning,Which years (in ascending) did Marcus_Ehning won bronze and gold medals?,2003
equesterian,Andrew_Hoy (2),Which years (in ascending) did Andrew_Hoy (2) won gold and silver medals?,2000
equesterian,Ben_Maher,Which years (in ascending) did Ben_Maher won bronze and silver medals?,2019
equesterian,Michael_Whitaker,Which years (in ascending) did Michael_Whitaker won silver and gold medals?,1989
equesterian,Piggy_French,Which years (in ascending) did Piggy_French won gold and silver medals?,2021
equesterian,Christina_Liebherr (1),Which years (in ascending) did Christina_Liebherr (1) won silver and bronze medals?,2005
equesterian,Eric_Lamaze,Which years (in ascending) did Eric_Lamaze won bronze and silver medals?,2007
equesterian,Ben_Maher (1),Which years (in ascending) did Ben_Maher (1) won silver and gold medals?,2013
equesterian,Marcus_Ehning (1),Which years (in ascending) did Marcus_Ehning (1) won gold and bronze medals?,2003
equesterian,Pippa_Funnell,Which years (in ascending) did Pippa_Funnell won bronze and gold medals?,2003
equesterian,Ludger_Beerbaum (1),Which years (in ascending) did Ludger_Beerbaum (1) won silver and gold medals?,2003
equesterian,Nick_Skelton (1),Which years (in ascending) did Nick_Skelton (1) won silver and gold medals?,1975
equesterian,Faisal_Al-Shalan (1),Which years (in ascending) did Faisal_Al-Shalan (1) won gold and bronze medals?,2011
equesterian,Mark_Todd_(equestrian),Which years (in ascending) did Mark_Todd_(equestrian) won gold and silver medals?,1998
equesterian,Ben_Maher (1),Which medal did Ben_Maher (1) won the most as of 2019?,silver
equesterian,Ben_Maher (2),Which medal did Ben_Maher (2) won the most as of 2013?,gold
equesterian,Christina_Liebherr,Which medal did Christina_Liebherr won the most as of 2005?,silver
equesterian,Christina_Liebherr (1),Which medal did Christina_Liebherr (1) won the most as of 2005?,silver
equesterian,Faisal_Al-Shalan,Which medal did Faisal_Al-Shalan won the most as of 2011?,gold
equesterian,Henrik_von_Eckermann,Which medal did Henrik_von_Eckermann won the most as of 2017?,silver
equesterian,Henrik_von_Eckermann (1),Which medal did Henrik_von_Eckermann (1) won the most as of 2017?,silver
equesterian,Jessica_Phoenix,Which medal did Jessica_Phoenix won the most as of 2011?,gold
equesterian,Jessica_Phoenix (1),Which medal did Jessica_Phoenix (1) won the most as of 2011?,gold
equesterian,Ludger_Beerbaum (2),Which medal did Ludger_Beerbaum (2) won the most as of 2001?,gold
equesterian,Marcus_Ehning,Which medal did Marcus_Ehning won the most as of 2003?,gold
equesterian,Mark_Todd_(equestrian),Which medal did Mark_Todd_(equestrian) won the most as of 1988?,gold
equesterian,Mary_King_(equestrian),Which medal did Mary_King_(equestrian) won the most as of 2007?,gold
equesterian,Meredith_Michaels-Beerbaum,Which medal did Meredith_Michaels-Beerbaum won the most as of 2007?,gold
equesterian,Neale_Lavis,Which medal did Neale_Lavis won the most as of 1960?,gold
equesterian,Neale_Lavis (1),Which medal did Neale_Lavis (1) won the most as of 1960?,gold
equesterian,Pippa_Funnell,Which medal did Pippa_Funnell won the most as of 2003?,gold
equesterian,Tina_Irwin,Which medal did Tina_Irwin won the most as of 2019?,gold
field_hockey,Luciana_Aymar (1),How many bronze medals did Luciana_Aymar (1) had till 2010 including 2010?,6
field_hockey,Graham_Reid_(field_hockey) (1),How many bronze medals did Graham_Reid_(field_hockey) (1) had till 1992 including 1992?,3
field_hockey,Jaap_Stockmann (1),How many gold medals did Jaap_Stockmann (1) had till 2012 including 2012?,1
field_hockey,Nadine_Ernsting-Krienke (1),How many silver medals did Nadine_Ernsting-Krienke (1) had till 2000 including 2000?,7
field_hockey,Andrew_Charter,How many silver medals did Andrew_Charter had till 2012 including 2012?,1
field_hockey,Prabhjot_Singh_(field_hockey),How many gold medals did Prabhjot_Singh_(field_hockey) had till 2001 including 2001?,4
field_hockey,Carla_Rebecchi,How many gold medals did Carla_Rebecchi had till 2007 including 2007?,11
field_hockey,Christopher_Zeller,How many bronze medals did Christopher_Zeller had till 2006 including 2006?,1
field_hockey,S._K._Uthappa,How many gold medals did S._K._Uthappa had till 2017 including 2017?,2
field_hockey,Mohammed_Shahid (1),How many gold medals did Mohammed_Shahid (1) had till 1986 including 1986?,1
field_hockey,Jacob_Whetton,How many bronze medals did Jacob_Whetton had till 2009 including 2009?,3
field_hockey,Tsoanelo_Pholo (1),How many silver medals did Tsoanelo_Pholo (1) had till 2003 including 2003?,1
field_hockey,Lee_Nam-yong,How many silver medals did Lee_Nam-yong had till 2022 including 2022?,1
field_hockey,Sohail_Abbas,How many bronze medals did Sohail_Abbas had till 2004 including 2004?,5
field_hockey,Rosario_Luchetti (1),How many silver medals did Rosario_Luchetti (1) had till 2010 including 2010?,4
field_hockey,Tsoanelo_Pholo (1),How many gold medals did Tsoanelo_Pholo (1) had till 2003 including 2003?,1
field_hockey,Santi_Freixa (1),How many gold medals did Santi_Freixa (1) had till 2004 including 2004?,2
field_hockey,Noel_Barrionuevo (1),How many bronze medals did Noel_Barrionuevo (1) had till 2010 including 2010?,2
field_hockey,Sergi_Enrique (1),How many silver medals did Sergi_Enrique (1) had till 2011 including 2011?,4
field_hockey,Carla_Rebecchi (1),How many gold medals did Carla_Rebecchi (1) had till 2006 including 2006?,11
field_hockey,Pedro_Ibarra (1),How many silver medals did Pedro_Ibarra (1) had till 2013 including 2013?,1
field_hockey,Robert_van_der_Horst (1),How many silver medals did Robert_van_der_Horst (1) had till 2010 including 2010?,6
field_hockey,Ric_Charlesworth (1),How many silver medals did Ric_Charlesworth (1) had till 1982 including 1982?,1
field_hockey,Juan_Manuel_Vivaldi (1),How many silver medals did Juan_Manuel_Vivaldi (1) had till 2008 including 2008?,1
field_hockey,Phil_Burrows_(field_hockey),How many silver medals did Phil_Burrows_(field_hockey) had till 2010 including 2010?,2
field_hockey,Shea_McAleese,How many bronze medals did Shea_McAleese had till 2010 including 2010?,1
field_hockey,Prabhjot_Singh_(field_hockey),How many bronze medals did Prabhjot_Singh_(field_hockey) had till 2001 including 2001?,1
field_hockey,S._K (1)._Uthappa,How many gold medals did S._K (1)._Uthappa had till 2017 including 2017?,2
field_hockey,Lucas_Vila (1),How many silver medals did Lucas_Vila (1) had till 2017 including 2017?,1
field_hockey,Lucas_Vila,How many silver medals did Lucas_Vila had till 2009 including 2009?,1
field_hockey,Nick_Wilson_(field_hockey) (1),How many medals did Nick_Wilson_(field_hockey) (1) had till 2010 including 2010?,1
field_hockey,Lucas_Vila,How many medals did Lucas_Vila had till 2009 including 2009?,14
field_hockey,Scott_Tupper,How many medals did Scott_Tupper had till 2015 including 2015?,6
field_hockey,Shea_McAleese (1),How many medals did Shea_McAleese (1) had till 2019 including 2019?,3
field_hockey,Rashid_Mehmood (1),How many medals did Rashid_Mehmood (1) had till 2012 including 2012?,9
field_hockey,Ronald_Brouwer,How many medals did Ronald_Brouwer had till 2007 including 2007?,11
field_hockey,Rosario_Luchetti (1),How many medals did Rosario_Luchetti (1) had till 2010 including 2010?,17
field_hockey,Anne_Panter (1),How many medals did Anne_Panter (1) had till 2003 including 2003?,4
field_hockey,Kelsey_Smith,How many medals did Kelsey_Smith had till 2018 including 2018?,2
field_hockey,Rani_Rampal (1),How many medals did Rani_Rampal (1) had till 2014 including 2014?,3
field_hockey,Muhammad_Rizwan_Sr (1),How many medals did Muhammad_Rizwan_Sr (1) had till 2012 including 2012?,1
field_hockey,Georgia_Nanscawen,How many medals did Georgia_Nanscawen had till 2014 including 2014?,4
field_hockey,Carla_Rebecchi,How many medals did Carla_Rebecchi had till 2007 including 2007?,19
field_hockey,Simon_Mantell (1),How many medals did Simon_Mantell (1) had till 2014 including 2014?,3
field_hockey,Alex_Danson,How many medals did Alex_Danson had till 2006 including 2006?,16
field_hockey,David_Alegre (1),How many medals did David_Alegre (1) had till 2004 including 2004?,9
field_hockey,Sergi_Enrique (1),How many medals did Sergi_Enrique (1) had till 2011 including 2011?,6
field_hockey,Andrew_Charter (1),How many medals did Andrew_Charter (1) had till 2019 including 2019?,14
field_hockey,Juan_Manuel_Vivaldi (1),How many medals did Juan_Manuel_Vivaldi (1) had till 2008 including 2008?,13
field_hockey,Kumar_Subramaniam (1),How many medals did Kumar_Subramaniam (1) had till 2002 including 2002?,11
field_hockey,Marsha_Cox,How many medals did Marsha_Cox had till 2015 including 2015?,4
field_hockey,Rachael_Lynch,How many medals did Rachael_Lynch had till 2011 including 2011?,7
field_hockey,Jorge_Querejeta (1),How many medals did Jorge_Querejeta (1) had till 1995 including 1995?,1
field_hockey,Roc_Oliva (1),How many medals did Roc_Oliva (1) had till 2011 including 2011?,4
field_hockey,Muhammad_Rizwan_Sr,How many medals did Muhammad_Rizwan_Sr had till 2012 including 2012?,1
field_hockey,Simon_Child (1),How many medals did Simon_Child (1) had till 2007 including 2007?,1
field_hockey,Shahbaz_Ahmed (1),How many medals did Shahbaz_Ahmed (1) had till 1994 including 1994?,2
field_hockey,Santi_Freixa,How many medals did Santi_Freixa had till 2006 including 2006?,6
field_hockey,Jang_Jong-hyun,How many medals did Jang_Jong-hyun had till 2014 including 2014?,2
field_hockey,Sam_Charlton (1),How many medals did Sam_Charlton (1) had till 2014 including 2014?,1
field_hockey,Jacob_Whetton (1),How many more medals did Jacob_Whetton (1) won in 2019 compared to 2012?,1
field_hockey,Rosario_Luchetti,How many more medals did Rosario_Luchetti won in 2008 compared to 2011?,0
field_hockey,Mohammed_Shahid,How many more medals did Mohammed_Shahid won in 1982 compared to 1986?,0
field_hockey,Barry_Middleton (1),How many more medals did Barry_Middleton (1) won in 2018 compared to 2017?,0
field_hockey,Jeroen_Hertzberger (1),How many more medals did Jeroen_Hertzberger (1) won in 2015 compared to 2013?,0
field_hockey,Ronald_Brouwer,How many more medals did Ronald_Brouwer won in 2002 compared to 2003?,1
field_hockey,Tsoanelo_Pholo (1),How many more medals did Tsoanelo_Pholo (1) won in 2003 compared to 2005?,0
field_hockey,Rosario_Luchetti (1),How many more medals did Rosario_Luchetti (1) won in 2007 compared to 2009?,0
field_hockey,Udham_Singh_(field_hockey),How many more medals did Udham_Singh_(field_hockey) won in 1960 compared to 1958?,0
field_hockey,Eva_de_Goede,How many more medals did Eva_de_Goede won in 2010 compared to 2016?,0
field_hockey,Lee_Nam-yong,How many more medals did Lee_Nam-yong won in 2007 compared to 2013?,0
field_hockey,Mariana_Rossi,How many more medals did Mariana_Rossi won in 2008 compared to 2014?,1
field_hockey,Anne_Panter,How many more medals did Anne_Panter won in 2003 compared to 2011?,0
field_hockey,Georgia_Nanscawen (1),How many more medals did Georgia_Nanscawen (1) won in 2014 compared to 2009?,2
field_hockey,Sergi_Enrique (1),How many more medals did Sergi_Enrique (1) won in 2007 compared to 2008?,0
field_hockey,Christopher_Zeller (1),How many more medals did Christopher_Zeller (1) won in 2003 compared to 2008?,0
field_hockey,Dhyan_Chand (1),How many more medals did Dhyan_Chand (1) won in 1928 compared to 1936?,0
field_hockey,Shahbaz_Ahmed (1),How many more medals did Shahbaz_Ahmed (1) won in 1994 compared to 1992?,0
field_hockey,Prabhjot_Singh_(field_hockey),How many more medals did Prabhjot_Singh_(field_hockey) won in 2001 compared to 2007?,0
field_hockey,Noel_Barrionuevo,How many more medals did Noel_Barrionuevo won in 2007 compared to 2010?,0
field_hockey,Pedro_Ibarra,How many more medals did Pedro_Ibarra won in 2014 compared to 2017?,1
field_hockey,Robert_van_der_Horst (1),How many more medals did Robert_van_der_Horst (1) won in 2011 compared to 2015?,1
field_hockey,David_Alegre (1),How many more medals did David_Alegre (1) won in 2008 compared to 2006?,0
field_hockey,Graham_Reid_(field_hockey),How many more medals did Graham_Reid_(field_hockey) won in 1990 compared to 1992?,0
field_hockey,Andrew_Charter,How many more medals did Andrew_Charter won in 2012 compared to 2016?,0
field_hockey,M._M (1)._Somaya,How many more medals did M._M (1)._Somaya won in 1982 compared to 1986?,1
field_hockey,Ric_Charlesworth (1),How many more medals did Ric_Charlesworth (1) won in 1978 compared to 1982?,0
field_hockey,Jacob_Whetton,How many more medals did Jacob_Whetton won in 2014 compared to 2022?,2
field_hockey,Christopher_Zeller,How many more medals did Christopher_Zeller won in 2012 compared to 2003?,0
field_hockey,Barry_Middleton,How many more medals did Barry_Middleton won in 2017 compared to 2018?,0
field_hockey,Matthew_Swann,Difference if number of years between Matthew_Swann first medal and last medal?,11
field_hockey,Matthew_Swann (1),Difference if number of years between Matthew_Swann (1) first medal and last medal?,11
field_hockey,Rani_Rampal (1),Difference if number of years between Rani_Rampal (1) first medal and last medal?,6
field_hockey,Andrew_Charter (1),Difference if number of years between Andrew_Charter (1) first medal and last medal?,12
field_hockey,Rachael_Lynch (1),Difference if number of years between Rachael_Lynch (1) first medal and last medal?,7
field_hockey,Mariana_Rossi (1),Difference if number of years between Mariana_Rossi (1) first medal and last medal?,7
field_hockey,Carla_Rebecchi (1),Difference if number of years between Carla_Rebecchi (1) first medal and last medal?,16
field_hockey,Scott_Tupper,Difference if number of years between Scott_Tupper first medal and last medal?,13
field_hockey,Aran_Zalewski,Difference if number of years between Aran_Zalewski first medal and last medal?,10
